job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,job_title_standardized,job_category,skills_list,tools_list,num_skills_required,num_tools_preferred,salary_min,salary_max,salary_avg,salary_category,city,country_code,country,region,industry_standardized,industry_category,experience_level_standardized,employment_type_standardized,company_size_standardized,posted_date_parsed,posted_year,posted_month,posted_quarter,posted_month_name,skill_TensorFlow,skill_Excel,skill_Pandas,skill_FastAPI,skill_NumPy,skill_Reinforcement Learning,skill_Azure,skill_SQL,skill_Hugging Face,skill_Keras,skill_GCP,skill_AWS,skill_Power BI,skill_Python,skill_PyTorch,skill_LangChain,skill_Scikit-learn,skill_Flask,skill_CUDA,skill_R,skill_C++,skill_MLflow,tool_MLflow,tool_LangChain,tool_FastAPI,tool_KDB+,tool_BigQuery,tool_TensorFlow,tool_PyTorch,tool_Scikit-learn,job_category_encoded,experience_level_encoded,employment_type_encoded,industry_encoded,company_size_encoded,region_encoded,salary_category_encoded,salary_range,salary_range_pct,posting_age,total_tech_count
39,Boyd PLC,Retail,Data Scientist,"PyTorch, Power BI, AWS, FastAPI",Senior,Internship,"Port Misty, NL",87411-136106,2024/6/10,Mid,LangChain,Data Scientist,Data Scientist,"['PyTorch', 'Power BI', 'AWS', 'FastAPI']",['LangChain'],4,1,87411,136106,111758.5,High (100K-150K),Port Misty,NL,Netherlands,Europe,Retail,Retail & E-commerce,Senior,Internship,Mid,2024-06-10,2024,6,2,June,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,5,1,4,0,48695,0.4357162989839699,1,5
40,"Sanders, Mejia and Townsend",Automotive,Data Analyst,"Power BI, PyTorch, GCP, CUDA, Keras, Scikit-learn",Entry,Internship,"Deleonchester, HN",88562-159008,2025/6/27,Mid,"FastAPI, Scikit-learn, LangChain",Data Analyst,Data Analyst,"['Power BI', 'PyTorch', 'GCP', 'CUDA', 'Keras', 'Scikit-learn']","['FastAPI', 'Scikit-learn', 'LangChain']",6,3,88562,159008,123785.0,High (100K-150K),Deleonchester,HN,Honduras,Central America,Automotive,Automotive & Transportation,Entry,Internship,Mid,2025-06-27,2025,6,2,June,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,3,0,2,0,1,3,0,70446,0.5690996485842388,0,9
41,Hernandez Inc,E-commerce,Quant Researcher,"NumPy, AWS, Excel, SQL, Keras",Senior,Remote,"Nicoleport, BF",41935-95608,2025/2/8,Mid,"Scikit-learn, TensorFlow, BigQuery",Quant Researcher,Quant Researcher,"['NumPy', 'AWS', 'Excel', 'SQL', 'Keras']","['Scikit-learn', 'TensorFlow', 'BigQuery']",5,3,41935,95608,68771.5,Low (<70K),Nicoleport,BF,Burkina Faso,Africa,E-Commerce,Retail & E-commerce,Senior,Remote,Mid,2025-02-08,2025,2,1,February,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,7,2,3,1,1,0,1,53673,0.7804541125320809,0,8
42,"Parrish, White and Grant",E-commerce,NLP Engineer,"R, Power BI, CUDA, MLflow",Mid,Full-time,"Kimside, BW",126443-145937,2023/11/10,Startup,TensorFlow,Nlp Engineer,NLP Engineer,"['R', 'Power BI', 'CUDA', 'MLflow']",['TensorFlow'],4,1,126443,145937,136190.0,High (100K-150K),Kimside,BW,Botswana,Africa,E-Commerce,Retail & E-commerce,Mid,Full-Time,Startup,2023-11-10,2023,11,4,November,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,6,1,1,1,2,0,0,19494,0.14313826272119834,2,5
43,"Carroll, Lucero and Lambert",Healthcare,AI Product Manager,"NumPy, SQL, Python, Reinforcement Learning, LangChain",Entry,Full-time,"Simsside, TD",99978-189975,2024/9/5,Large,"PyTorch, TensorFlow, FastAPI",Ai Product Manager,AI Product Manager,"['NumPy', 'SQL', 'Python', 'Reinforcement Learning', 'LangChain']","['PyTorch', 'TensorFlow', 'FastAPI']",5,3,99978,189975,144976.5,High (100K-150K),Simsside,TD,Chad,Africa,Healthcare,Healthcare,Entry,Full-Time,Large,2024-09-05,2024,9,3,September,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,4,0,0,0,89997,0.620769572999762,1,8
44,"Thomas, Waller and Kelly",Education,Quant Researcher,"Hugging Face, Flask, TensorFlow, Excel, SQL",Entry,Contract,"South Jeremiah, MX",65214-151832,2025/3/11,Large,"TensorFlow, LangChain, PyTorch",Quant Researcher,Quant Researcher,"['Hugging Face', 'Flask', 'TensorFlow', 'Excel', 'SQL']","['TensorFlow', 'LangChain', 'PyTorch']",5,3,65214,151832,108523.0,High (100K-150K),South Jeremiah,MX,Mexico,North America,Education,Education,Entry,Contract,Large,2025-03-11,2025,3,1,March,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,7,0,0,2,0,6,0,86618,0.7981533868396561,0,8
45,"Franklin, Wright and Berg",Automotive,Quant Researcher,"Hugging Face, Pandas, CUDA, LangChain, FastAPI",Mid,Internship,"Ramirezmouth, PK",71101-158421,2025/3/16,Mid,KDB+,Quant Researcher,Quant Researcher,"['Hugging Face', 'Pandas', 'CUDA', 'LangChain', 'FastAPI']",['KDB+'],5,1,71101,158421,114761.0,High (100K-150K),Ramirezmouth,PK,Pakistan,Asia,Automotive,Automotive & Transportation,Mid,Internship,Mid,2025-03-16,2025,3,1,March,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,1,2,0,1,1,0,87320,0.7608856667334721,0,6
46,"Coleman, Gray and Roach",Healthcare,ML Engineer,"LangChain, AWS, GCP",Entry,Internship,"New Rachelmouth, IT",119200-129563,2025/2/14,Startup,"FastAPI, MLflow, TensorFlow",Ml Engineer,ML Engineer,"['LangChain', 'AWS', 'GCP']","['FastAPI', 'MLflow', 'TensorFlow']",3,3,119200,129563,124381.5,High (100K-150K),New Rachelmouth,IT,Italy,Europe,Healthcare,Healthcare,Entry,Internship,Startup,2025-02-14,2025,2,1,February,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5,0,2,4,2,4,0,10363,0.08331624879905773,0,6
47,Mooney-Decker,Finance,Data Scientist,"Scikit-learn, PyTorch, Flask, Azure",Mid,Contract,"Jennyland, TR",122083-203812,2024/8/4,Startup,"PyTorch, BigQuery",Data Scientist,Data Scientist,"['Scikit-learn', 'PyTorch', 'Flask', 'Azure']","['PyTorch', 'BigQuery']",4,2,122083,203812,162947.5,Very High (>150K),Jennyland,TR,Turkey,Europe,Finance,Finance & Banking,Mid,Contract,Startup,2024-08-04,2024,8,3,August,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,3,2,4,3,81729,0.5015664554534436,1,6
48,Wood LLC,Automotive,Computer Vision Engineer,"GCP, TensorFlow, Power BI",Entry,Contract,"Port Johnville, MA",144773-159408,2025/2/21,Mid,"MLflow, BigQuery, LangChain",Computer Vision Engineer,Computer Vision Engineer,"['GCP', 'TensorFlow', 'Power BI']","['MLflow', 'BigQuery', 'LangChain']",3,3,144773,159408,152090.5,Very High (>150K),Port Johnville,MA,Morocco,Africa,Automotive,Automotive & Transportation,Entry,Contract,Mid,2025-02-21,2025,2,1,February,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,1,0,3,14635,0.0962256025195525,0,6
49,Copeland Group,Education,NLP Engineer,"TensorFlow, LangChain, PyTorch, Power BI, R",Entry,Remote,"North Josephshire, YE",78317-161397,2024/3/19,Mid,"KDB+, PyTorch, MLflow",Nlp Engineer,NLP Engineer,"['TensorFlow', 'LangChain', 'PyTorch', 'Power BI', 'R']","['KDB+', 'PyTorch', 'MLflow']",5,3,78317,161397,119857.0,High (100K-150K),North Josephshire,YE,Yemen,Asia,Education,Education,Entry,Remote,Mid,2024-03-19,2024,3,1,March,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,6,0,3,2,1,1,0,83080,0.6931593482232994,1,8
50,Richards PLC,Finance,NLP Engineer,"Power BI, CUDA, C++, Pandas, SQL, AWS",Mid,Full-time,"Lewismouth, TD",75575-120477,2024/5/7,Large,"FastAPI, KDB+, Scikit-learn",Nlp Engineer,NLP Engineer,"['Power BI', 'CUDA', 'C++', 'Pandas', 'SQL', 'AWS']","['FastAPI', 'KDB+', 'Scikit-learn']",6,3,75575,120477,98026.0,Mid (70K-100K),Lewismouth,TD,Chad,Africa,Finance,Finance & Banking,Mid,Full-Time,Large,2024-05-07,2024,5,2,May,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,6,1,1,3,0,0,2,44902,0.4580621467773856,1,9
51,"Melendez, Williams and Williamson",E-commerce,AI Product Manager,"TensorFlow, Keras, PyTorch, AWS, Scikit-learn",Entry,Full-time,"Steinside, IT",133185-231638,2023/9/27,Large,BigQuery,Ai Product Manager,AI Product Manager,"['TensorFlow', 'Keras', 'PyTorch', 'AWS', 'Scikit-learn']",['BigQuery'],5,1,133185,231638,182411.5,Very High (>150K),Steinside,IT,Italy,Europe,E-Commerce,Retail & E-commerce,Entry,Full-Time,Large,2023-09-27,2023,9,3,September,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,3,98453,0.5397302253421522,2,6
52,"Ellis, Crane and Boyle",E-commerce,Computer Vision Engineer,"Azure, Keras, Scikit-learn, Hugging Face, Excel, R",Entry,Contract,"North Jason, MR",73140-164506,2025/5/30,Mid,"LangChain, KDB+, FastAPI",Computer Vision Engineer,Computer Vision Engineer,"['Azure', 'Keras', 'Scikit-learn', 'Hugging Face', 'Excel', 'R']","['LangChain', 'KDB+', 'FastAPI']",6,3,73140,164506,118823.0,High (100K-150K),North Jason,MR,Mauritania,Africa,E-Commerce,Retail & E-commerce,Entry,Contract,Mid,2025-05-30,2025,5,2,May,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,0,1,1,0,0,91366,0.7689252080826102,0,9
53,Foley-Moore,Finance,Data Scientist,"Keras, Pandas, Python, FastAPI, CUDA, Scikit-learn",Mid,Contract,"Thomasfort, KG",69031-115150,2025/5/17,Large,MLflow,Data Scientist,Data Scientist,"['Keras', 'Pandas', 'Python', 'FastAPI', 'CUDA', 'Scikit-learn']",['MLflow'],6,1,69031,115150,92090.5,Mid (70K-100K),Thomasfort,KG,Kyrgyzstan,Asia,Finance,Finance & Banking,Mid,Contract,Large,2025-05-17,2025,5,2,May,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,3,0,1,2,46119,0.5008008426493503,0,7
54,Wright and Sons,Tech,Quant Researcher,"R, SQL, Python, PyTorch",Mid,Full-time,"Chavezstad, TG",49382-141727,2024/11/9,Large,"LangChain, BigQuery, MLflow",Quant Researcher,Quant Researcher,"['R', 'SQL', 'Python', 'PyTorch']","['LangChain', 'BigQuery', 'MLflow']",4,3,49382,141727,95554.5,Mid (70K-100K),Chavezstad,TG,Togo,Africa,Tech,Technology,Mid,Full-Time,Large,2024-11-09,2024,11,4,November,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,7,1,1,6,0,0,2,92345,0.9664118382703065,1,7
55,Williams-Vargas,Healthcare,Quant Researcher,"Keras, Excel, FastAPI, Azure, R, PyTorch",Senior,Full-time,"Carlland, ME",135916-233596,2024/11/10,Startup,"FastAPI, TensorFlow, BigQuery",Quant Researcher,Quant Researcher,"['Keras', 'Excel', 'FastAPI', 'Azure', 'R', 'PyTorch']","['FastAPI', 'TensorFlow', 'BigQuery']",6,3,135916,233596,184756.0,Very High (>150K),Carlland,ME,Montenegro,Europe,Healthcare,Healthcare,Senior,Full-Time,Startup,2024-11-10,2024,11,4,November,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,7,2,1,4,2,4,3,97680,0.5286973088830674,1,9
56,Hill-Huff,Tech,ML Engineer,"Power BI, LangChain, Flask, Excel, SQL, CUDA",Senior,Remote,"Jessicamouth, PT",149271-215582,2025/4/23,Startup,"BigQuery, PyTorch, TensorFlow",Ml Engineer,ML Engineer,"['Power BI', 'LangChain', 'Flask', 'Excel', 'SQL', 'CUDA']","['BigQuery', 'PyTorch', 'TensorFlow']",6,3,149271,215582,182426.5,Very High (>150K),Jessicamouth,PT,Portugal,Europe,Tech,Technology,Senior,Remote,Startup,2025-04-23,2025,4,2,April,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,5,2,3,6,2,4,3,66311,0.3634943388159067,0,9
57,Meyer PLC,Education,Data Analyst,"AWS, Excel, Azure",Entry,Internship,"Caitlynmouth, MR",56348-123497,2023/11/16,Mid,"LangChain, Scikit-learn, PyTorch",Data Analyst,Data Analyst,"['AWS', 'Excel', 'Azure']","['LangChain', 'Scikit-learn', 'PyTorch']",3,3,56348,123497,89922.5,Mid (70K-100K),Caitlynmouth,MR,Mauritania,Africa,Education,Education,Entry,Internship,Mid,2023-11-16,2023,11,4,November,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,2,2,1,0,2,67149,0.7467430287191749,2,6
58,Boyd-Carlson,Retail,ML Engineer,"Excel, AWS, Keras, Azure, FastAPI, R",Senior,Full-time,"Villarrealhaven, KI",69159-139847,2025/2/11,Large,"MLflow, LangChain",Ml Engineer,ML Engineer,"['Excel', 'AWS', 'Keras', 'Azure', 'FastAPI', 'R']","['MLflow', 'LangChain']",6,2,69159,139847,104503.0,High (100K-150K),Villarrealhaven,KI,Kiribati,Oceania,Retail,Retail & E-commerce,Senior,Full-Time,Large,2025-02-11,2025,2,1,February,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,5,2,1,5,0,7,0,70688,0.6764207726093988,0,8
59,Scott-Gardner,Tech,AI Researcher,"FastAPI, C++, Excel, Flask, Pandas",Senior,Remote,"North Laurie, BI",78305-162525,2025/6/21,Large,"FastAPI, PyTorch, LangChain",Ai Researcher,AI Researcher,"['FastAPI', 'C++', 'Excel', 'Flask', 'Pandas']","['FastAPI', 'PyTorch', 'LangChain']",5,3,78305,162525,120415.0,High (100K-150K),North Laurie,BI,Burundi,Africa,Tech,Technology,Senior,Remote,Large,2025-06-21,2025,6,2,June,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,2,3,6,0,0,0,84220,0.699414524768509,0,8
60,Jackson Group,Finance,AI Product Manager,"TensorFlow, C++, SQL, Hugging Face, Flask, Power BI",Mid,Internship,"East Juliashire, TR",64238-115477,2023/9/25,Startup,BigQuery,Ai Product Manager,AI Product Manager,"['TensorFlow', 'C++', 'SQL', 'Hugging Face', 'Flask', 'Power BI']",['BigQuery'],6,1,64238,115477,89857.5,Mid (70K-100K),East Juliashire,TR,Turkey,Europe,Finance,Finance & Banking,Mid,Internship,Startup,2023-09-25,2023,9,3,September,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,3,2,4,2,51239,0.5702250785966669,2,7
61,"Sullivan, Silva and Sawyer",Finance,Data Analyst,"Power BI, Excel, GCP",Senior,Remote,"North Jonathan, NL",53583-148644,2024/6/27,Mid,MLflow,Data Analyst,Data Analyst,"['Power BI', 'Excel', 'GCP']",['MLflow'],3,1,53583,148644,101113.5,High (100K-150K),North Jonathan,NL,Netherlands,Europe,Finance,Finance & Banking,Senior,Remote,Mid,2024-06-27,2024,6,2,June,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,3,3,1,4,0,95061,0.9401415241288256,1,4
62,"Page, Bonilla and Cohen",Retail,AI Product Manager,"Python, FastAPI, Scikit-learn, Hugging Face, Power BI, Flask",Entry,Remote,"Port Jacobchester, SB",50457-126635,2024/5/8,Startup,LangChain,Ai Product Manager,AI Product Manager,"['Python', 'FastAPI', 'Scikit-learn', 'Hugging Face', 'Power BI', 'Flask']",['LangChain'],6,1,50457,126635,88546.0,Mid (70K-100K),Port Jacobchester,SB,Solomon Islands,Oceania,Retail,Retail & E-commerce,Entry,Remote,Startup,2024-05-08,2024,5,2,May,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,2,7,2,76178,0.8603211889865154,1,7
63,Young-Wright,Retail,Computer Vision Engineer,"Hugging Face, Keras, Scikit-learn",Mid,Internship,"Kaylaburgh, NO",97883-172449,2024/10/26,Large,"TensorFlow, LangChain",Computer Vision Engineer,Computer Vision Engineer,"['Hugging Face', 'Keras', 'Scikit-learn']","['TensorFlow', 'LangChain']",3,2,97883,172449,135166.0,High (100K-150K),Kaylaburgh,NO,Norway,Europe,Retail,Retail & E-commerce,Mid,Internship,Large,2024-10-26,2024,10,4,October,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,2,5,0,4,0,74566,0.5516624003077697,1,5
64,Patel PLC,E-commerce,AI Product Manager,"Reinforcement Learning, LangChain, Python",Entry,Remote,"South Jamie, KM",94965-141198,2025/2/17,Startup,FastAPI,Ai Product Manager,AI Product Manager,"['Reinforcement Learning', 'LangChain', 'Python']",['FastAPI'],3,1,94965,141198,118081.5,High (100K-150K),South Jamie,KM,Comoros,Africa,E-Commerce,Retail & E-commerce,Entry,Remote,Startup,2025-02-17,2025,2,1,February,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,46233,0.39153466038287116,0,4
65,"Lopez, Nelson and Meyer",E-commerce,AI Researcher,"Azure, Pandas, Power BI, MLflow",Entry,Internship,"Lake Michelleport, RS",81202-154117,2025/1/6,Startup,"PyTorch, TensorFlow, FastAPI",Ai Researcher,AI Researcher,"['Azure', 'Pandas', 'Power BI', 'MLflow']","['PyTorch', 'TensorFlow', 'FastAPI']",4,3,81202,154117,117659.5,High (100K-150K),Lake Michelleport,RS,Serbia,Europe,E-Commerce,Retail & E-commerce,Entry,Internship,Startup,2025-01-06,2025,1,1,January,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,2,1,2,4,0,72915,0.6197119654596527,0,7
66,"Harris, Porter and Walter",Retail,AI Researcher,"C++, Reinforcement Learning, NumPy, Azure, MLflow, Flask",Mid,Contract,"Port Kristenmouth, SA",106117-199125,2023/12/19,Large,"FastAPI, KDB+",Ai Researcher,AI Researcher,"['C++', 'Reinforcement Learning', 'NumPy', 'Azure', 'MLflow', 'Flask']","['FastAPI', 'KDB+']",6,2,106117,199125,152621.0,Very High (>150K),Port Kristenmouth,SA,Saudi Arabia,Middle East,Retail,Retail & E-commerce,Mid,Contract,Large,2023-12-19,2023,12,4,December,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,5,0,5,3,93008,0.60940499669115,2,8
67,Dominguez and Sons,Automotive,AI Product Manager,"LangChain, FastAPI, SQL",Senior,Internship,"Rodriguezstad, ET",137229-193525,2024/4/8,Large,"BigQuery, KDB+",Ai Product Manager,AI Product Manager,"['LangChain', 'FastAPI', 'SQL']","['BigQuery', 'KDB+']",3,2,137229,193525,165377.0,Very High (>150K),Rodriguezstad,ET,Ethiopia,Africa,Automotive,Automotive & Transportation,Senior,Internship,Large,2024-04-08,2024,4,2,April,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,3,56296,0.34041009330197064,1,5
68,Griffith-Garner,Retail,Data Analyst,"NumPy, Python, Azure, GCP, C++, Scikit-learn",Senior,Remote,"Meredithview, LS",40995-54162,2024/12/21,Startup,PyTorch,Data Analyst,Data Analyst,"['NumPy', 'Python', 'Azure', 'GCP', 'C++', 'Scikit-learn']",['PyTorch'],6,1,40995,54162,47578.5,Low (<70K),Meredithview,LS,Lesotho,Africa,Retail,Retail & E-commerce,Senior,Remote,Startup,2024-12-21,2024,12,4,December,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,3,5,2,0,1,13167,0.2767426463633784,1,7
69,Smith LLC,Healthcare,Data Analyst,"Power BI, AWS, NumPy, CUDA, MLflow",Mid,Full-time,"South Tylerhaven, LC",129140-193460,2023/12/9,Mid,"LangChain, PyTorch, MLflow",Data Analyst,Data Analyst,"['Power BI', 'AWS', 'NumPy', 'CUDA', 'MLflow']","['LangChain', 'PyTorch', 'MLflow']",5,3,129140,193460,161300.0,Very High (>150K),South Tylerhaven,LC,Saint Lucia,Caribbean,Healthcare,Healthcare,Mid,Full-Time,Mid,2023-12-09,2023,12,4,December,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,3,1,1,4,1,2,3,64320,0.3987600743955363,2,8
70,Smith-Jones,Education,Data Analyst,"LangChain, PyTorch, Flask",Mid,Full-time,"South Karenville, BB",86690-120765,2025/6/15,Mid,BigQuery,Data Analyst,Data Analyst,"['LangChain', 'PyTorch', 'Flask']",['BigQuery'],3,1,86690,120765,103727.5,High (100K-150K),South Karenville,BB,Barbados,Caribbean,Education,Education,Mid,Full-Time,Mid,2025-06-15,2025,6,2,June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,2,1,2,0,34075,0.32850497698296016,0,4
71,"Maddox, Steele and Jones",Retail,ML Engineer,"Flask, Scikit-learn, NumPy",Entry,Internship,"Billyfort, YE",85816-149983,2025/3/12,Mid,"FastAPI, PyTorch",Ml Engineer,ML Engineer,"['Flask', 'Scikit-learn', 'NumPy']","['FastAPI', 'PyTorch']",3,2,85816,149983,117899.5,High (100K-150K),Billyfort,YE,Yemen,Asia,Retail,Retail & E-commerce,Entry,Internship,Mid,2025-03-12,2025,3,1,March,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,5,0,2,5,1,1,0,64167,0.5442516719748599,0,5
72,Williams PLC,Healthcare,Quant Researcher,"SQL, FastAPI, LangChain, Scikit-learn, NumPy, TensorFlow",Senior,Remote,"New Jefferyfort, TG",60805-99890,2024/2/12,Startup,"FastAPI, LangChain",Quant Researcher,Quant Researcher,"['SQL', 'FastAPI', 'LangChain', 'Scikit-learn', 'NumPy', 'TensorFlow']","['FastAPI', 'LangChain']",6,2,60805,99890,80347.5,Mid (70K-100K),New Jefferyfort,TG,Togo,Africa,Healthcare,Healthcare,Senior,Remote,Startup,2024-02-12,2024,2,1,February,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7,2,3,4,2,0,2,39085,0.486449485049317,1,8
73,"Hurst, Manning and Wood",Education,Data Analyst,"Azure, Excel, TensorFlow",Senior,Remote,"Petersenborough, VN",118377-137651,2025/5/2,Large,"PyTorch, BigQuery, Scikit-learn",Data Analyst,Data Analyst,"['Azure', 'Excel', 'TensorFlow']","['PyTorch', 'BigQuery', 'Scikit-learn']",3,3,118377,137651,128014.0,High (100K-150K),Petersenborough,VN,Vietnam,Asia,Education,Education,Senior,Remote,Large,2025-05-02,2025,5,2,May,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,2,3,2,0,1,0,19274,0.15056165731873075,0,6
74,"Howard, Carr and Joseph",Automotive,NLP Engineer,"C++, MLflow, CUDA, Hugging Face",Mid,Internship,"Leeberg, ME",81382-175328,2023/11/28,Large,"MLflow, PyTorch",Nlp Engineer,NLP Engineer,"['C++', 'MLflow', 'CUDA', 'Hugging Face']","['MLflow', 'PyTorch']",4,2,81382,175328,128355.0,High (100K-150K),Leeberg,ME,Montenegro,Europe,Automotive,Automotive & Transportation,Mid,Internship,Large,2023-11-28,2023,11,4,November,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,6,1,2,0,0,4,0,93946,0.7319231818004752,2,6
75,Lewis-Smith,Automotive,ML Engineer,"MLflow, NumPy, R, C++, PyTorch",Senior,Remote,"North Christopherfurt, LR",132555-209536,2025/9/9,Startup,KDB+,Ml Engineer,ML Engineer,"['MLflow', 'NumPy', 'R', 'C++', 'PyTorch']",['KDB+'],5,1,132555,209536,171045.5,Very High (>150K),North Christopherfurt,LR,Liberia,Africa,Automotive,Automotive & Transportation,Senior,Remote,Startup,2025-09-09,2025,9,3,September,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,5,2,3,0,2,0,3,76981,0.4500615333346975,0,6
76,Luna and Sons,Automotive,AI Researcher,"R, Python, Flask",Mid,Contract,"Weberland, TL",54185-86768,2023/12/6,Mid,"FastAPI, TensorFlow, PyTorch",Ai Researcher,AI Researcher,"['R', 'Python', 'Flask']","['FastAPI', 'TensorFlow', 'PyTorch']",3,3,54185,86768,70476.5,Mid (70K-100K),Weberland,TL,Timor-Leste,Asia,Automotive,Automotive & Transportation,Mid,Contract,Mid,2023-12-06,2023,12,4,December,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,2,32583,0.4623243208729151,2,6
77,King-Sheppard,E-commerce,AI Researcher,"FastAPI, Hugging Face, PyTorch",Mid,Internship,"Zamorafurt, UA",101020-182230,2025/7/3,Startup,PyTorch,Ai Researcher,AI Researcher,"['FastAPI', 'Hugging Face', 'PyTorch']",['PyTorch'],3,1,101020,182230,141625.0,High (100K-150K),Zamorafurt,UA,Ukraine,Europe,E-Commerce,Retail & E-commerce,Mid,Internship,Startup,2025-07-03,2025,7,3,July,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,4,0,81210,0.5734157105030891,0,4
